@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

transition,6,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,380,29,0,92.909535,7.090465,0,-0.023824,0.08787,0.233771,301.525782,194.439364,45.139488,357.073018,-311.93353,0.110365,0.873039,-0.762674,-390.850199,-0.955624,-349559.917499,0,0,0.057072,23,0.942928,380,1,6,0,0,0,0.454094,0.929095,0.986167,0.013833,0.070905,0.970014,0.929095,0.949114,0.452261,0.011,0.003,0.01,0,9806,729552,83786,?
transition,6,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,387,22,0,94.621027,5.378973,0,-0.021803,0.069189,0.202351,237.422571,168.305761,45.139488,144.314889,-99.175401,0.110365,0.352848,-0.242483,-303.495497,-0.742043,-271433.559762,0,0,0.039702,16,0.960298,387,1,6,0,0,0,0.420182,0.94621,0.985913,0.014087,0.05379,0.970287,0.94621,0.958097,0.420182,0.01,0.004,0,0.01,9806,729552,83786,?
transition,6,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,387,22,0,94.621027,5.378973,0,-0.021803,0.069714,0.206334,239.225842,171.61927,45.139488,112.178529,-67.039041,0.110365,0.274275,-0.16391,-284.492613,-0.695581,-254438.182564,0,0,0.039702,16,0.960298,387,1,6,0,0,0,0.512407,0.94621,0.985913,0.014087,0.05379,0.970287,0.94621,0.958097,0.512407,0.014,0.003,0.01,0.01,9806,729552,83786,?
transition,6,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,384,25,0,93.887531,6.112469,0,-0.022807,0.073526,0.228097,252.303951,189.720404,45.139488,176.576881,-131.437393,0.110365,0.431728,-0.321363,-255.027976,-0.62354,-228086.255273,0,0,0.047146,19,0.952854,384,1,6,0,0,0,0.532258,0.938875,0.986022,0.013978,0.061125,0.970171,0.938875,0.954267,0.532258,0.01,0.004,0.01,0.01,9806,729552,83786,?
transition,7,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,401,9,0,97.804878,2.195122,0,-0.009852,0.07013,0.161887,240.906223,134.811676,45.161205,78.129267,-32.968062,0.110149,0.190559,-0.08041,-485.55153,-1.184272,-434161.887142,0,0,0.007426,3,0.992574,401,1,6,0,0,0,0.47731,0.978049,0.985475,0.014525,0.021951,0.97084,0.978049,0.974431,0.47731,0.011,0.004,0.01,0.01,9806,729355,83983,?
transition,7,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,377,33,0,91.95122,8.04878,0,-0.024534,0.107037,0.255061,367.688726,212.402606,45.161205,359.237784,-314.076579,0.110149,0.87619,-0.76604,-522.175785,-1.273599,-466909.917062,0,0,0.066832,27,0.933168,377,1,6,0,0,0,0.557756,0.919512,0.986344,0.013656,0.080488,0.969929,0.919512,0.944048,0.556333,0.01,0.004,0.01,0.01,9806,729355,83983,?
transition,7,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,385,25,0,93.902439,6.097561,0,-0.02275,0.08999,0.209619,309.129693,174.561052,45.161205,355.374463,-310.213258,0.110149,0.866767,-0.756618,-517.023539,-1.261033,-462302.97223,0,0,0.04703,19,0.95297,385,1,6,0,0,0,0.344472,0.939024,0.986054,0.013946,0.060976,0.970245,0.939024,0.95438,0.344878,0.011,0.004,0.01,0,9806,729355,83983,?
transition,7,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,400,10,0,97.560976,2.439024,0,-0.011846,0.065597,0.167957,225.335618,139.867097,45.161205,89.127631,-43.966426,0.110149,0.217384,-0.107235,-436.138957,-1.063754,-389979.025944,0,0,0.009901,4,0.990099,400,1,6,0,0,0,0.52929,0.97561,0.985511,0.014489,0.02439,0.970804,0.97561,0.973201,0.52929,0.011,0.004,0.01,0,9806,729355,83983,?
transition,7,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,395,15,0,96.341463,3.658537,0,-0.017875,0.07796,0.188286,267.804021,156.795831,45.161205,82.486034,-37.324829,0.110149,0.201185,-0.091036,-422.588715,-1.030704,-377862.910474,0,0,0.022277,9,0.977723,395,1,6,0,0,0,0.731848,0.963415,0.985692,0.014308,0.036585,0.970622,0.963415,0.967005,0.731848,0.011,0.003,0.01,0,9806,729355,83983,?
transition,7,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,379,31,0,92.439024,7.560976,0,-0.024174,0.088902,0.244767,305.391665,203.83077,45.161205,224.394508,-179.233304,0.110149,0.547304,-0.437154,-389.787519,-0.950701,-348533.316026,0,0,0.061881,25,0.938119,379,1,6,0,0,0,0.50495,0.92439,0.986271,0.013729,0.07561,0.97001,0.92439,0.946651,0.50495,0.01,0.004,0.01,0,9806,729355,83983,?
transition,7,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,392,17,0,95.843521,4.156479,0,-0.019352,0.067296,0.199672,230.928444,166.077478,45.139488,132.745184,-87.605696,0.110365,0.32456,-0.214195,-256.953804,-0.628249,-229808.634334,0,0,0.027295,11,0.972705,392,1,6,0,0,0,0.56038,0.958435,0.98573,0.01427,0.041565,0.970476,0.958435,0.964418,0.56038,0.01,0.004,0.01,0,9806,729552,83786,?
transition,7,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,383,26,0,93.643032,6.356968,0,0.049517,0.091188,0.241602,312.911101,200.953364,45.139488,229.944123,-184.804634,0.110365,0.562211,-0.451845,-383.326451,-0.937228,-342830.995142,0.166667,1,0.052109,21,0.947891,382,0.833333,5,0.045455,0.166667,0.071429,0.378412,0.93643,0.821873,0.178127,0.06357,0.973267,0.93643,0.953949,0.378412,0.01,0.004,0.02,0,9806,729552,83786,?
transition,7,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,377,32,0,92.176039,7.823961,0,-0.024421,0.140384,0.267279,481.730702,222.310231,45.139488,161.062304,-115.922816,0.110365,0.393795,-0.28343,-742.754132,-1.816025,-664287.939349,0,0,0.064516,26,0.935484,377,1,6,0,0,0,0.394127,0.92176,0.986277,0.013723,0.07824,0.969894,0.92176,0.945215,0.394127,0.011,0.004,0.02,0,9806,729552,83786,?
transition,7,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,388,21,0,94.865526,5.134474,0,-0.021406,0.059178,0.22308,203.068443,185.547282,45.139488,201.306849,-156.167361,0.110365,0.492193,-0.381827,-126.98194,-0.310469,-113567.286611,0,0,0.037221,15,0.962779,388,1,6,0,0,0,0.382134,0.948655,0.985876,0.014124,0.051345,0.970325,0.948655,0.959368,0.382134,0.011,0.003,0.01,0.01,9806,729552,83786,?
transition,8,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,392,18,0,95.609756,4.390244,0,-0.0199,0.075084,0.194155,257.9226,161.682895,45.161205,107.257835,-62.09663,0.110149,0.261604,-0.151455,-421.093496,-1.027057,-376525.941983,0,0,0.029703,12,0.970297,392,1,6,0,0,0,0.390264,0.956098,0.985801,0.014199,0.043902,0.970511,0.956098,0.96325,0.390264,0.011,0.004,0.01,0.01,9806,729355,83983,?
transition,8,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,392,18,0,95.609756,4.390244,0,-0.0199,0.075217,0.196767,258.38141,163.858592,45.161205,124.462455,-79.30125,0.110149,0.303567,-0.193418,-414.161306,-1.01015,-370327.438575,0,0,0.029703,12,0.970297,392,1,6,0,0,0,0.603135,0.956098,0.985801,0.014199,0.043902,0.970511,0.956098,0.96325,0.603135,0.01,0.004,0.01,0.01,9806,729355,83983,?
transition,8,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,381,29,0,92.926829,7.073171,0,-0.023764,0.087173,0.242777,299.452608,202.173057,45.161205,186.024788,-140.863583,0.110149,0.453719,-0.34357,-341.600959,-0.833173,-305446.709895,0,0,0.056931,23,0.943069,381,1,6,0,0,0,0.448432,0.929268,0.986199,0.013801,0.070732,0.970089,0.929268,0.94924,0.448432,0.01,0.004,0.01,0.01,9806,729355,83983,?
transition,8,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,360,50,0,87.804878,12.195122,0,-0.026437,0.143096,0.290539,491.555794,241.947292,45.161205,170.358634,-125.197429,0.110149,0.415509,-0.30536,-607.803543,-1.482448,-543475.031824,0,0,0.108911,44,0.891089,360,1,6,0,0,0,0.646865,0.878049,0.98696,0.01304,0.121951,0.969212,0.878049,0.921381,0.646865,0.01,0.004,0.01,0,9806,729355,83983,?
transition,8,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,402,8,0,98.04878,1.95122,0,-0.007371,0.07894,0.156793,271.169526,130.569872,45.161205,315.066233,-269.905028,0.110149,0.768454,-0.658305,-575.303059,-1.403178,-514414.324016,0,0,0.00495,2,0.99505,402,1,6,0,0,0,0.454208,0.980488,0.985438,0.014562,0.019512,0.970875,0.980488,0.975658,0.455631,0.01,0.004,0.01,0,9806,729355,83983,?
transition,8,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,383,27,0,93.414634,6.585366,0,-0.023295,0.07389,0.228086,253.823532,189.939521,45.161205,129.273125,-84.11192,0.110149,0.3153,-0.205151,-253.726176,-0.618844,-226872.389058,0,0,0.05198,21,0.94802,383,1,6,0,0,0,0.356436,0.934146,0.986127,0.013873,0.065854,0.970167,0.934146,0.951816,0.356436,0.011,0.004,0.01,0,9806,729355,83983,?
transition,8,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,378,31,0,92.420538,7.579462,0,-0.024235,0.099953,0.268032,342.991198,222.935998,45.139488,202.91024,-157.770752,0.110365,0.496113,-0.385748,-405.062949,-0.990374,-362271.201069,0,0,0.062035,25,0.937965,378,1,6,0,0,0,0.287428,0.924205,0.98624,0.01376,0.075795,0.969934,0.924205,0.946518,0.287428,0.011,0.004,0,0.01,9806,729552,83786,?
transition,8,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,386,23,0,94.376528,5.623472,0,0.128255,0.093326,0.226492,320.249591,188.385506,45.139488,239.966049,-194.82656,0.110365,0.586714,-0.476349,-473.519999,-1.157751,-423496.296463,0.333333,2,0.047146,19,0.952854,384,0.666667,4,0.095238,0.333333,0.148148,0.612903,0.943765,0.657578,0.342422,0.056235,0.976569,0.943765,0.958853,0.612903,0.01,0.004,0,0.01,9806,729552,83786,?
transition,8,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,396,13,0,96.821516,3.178484,0,0.117803,0.04574,0.180328,156.955729,149.988287,45.139488,159.510858,-114.371369,0.110365,0.390002,-0.279637,-144.676667,-0.353733,-129392.702974,0.166667,1,0.019851,8,0.980149,395,0.833333,5,0.111111,0.166667,0.133333,0.538875,0.968215,0.8214,0.1786,0.031785,0.974643,0.968215,0.971334,0.538875,0.01,0.007,0.01,0,9806,729552,83786,?
transition,8,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,383,26,0,93.643032,6.356968,0,0.049517,0.125175,0.248094,429.539232,206.353091,45.139488,434.301779,-389.162291,0.110365,1.061863,-0.951497,-638.977771,-1.562293,-571474.742985,0.166667,1,0.052109,21,0.947891,382,0.833333,5,0.045455,0.166667,0.071429,0.27957,0.93643,0.821873,0.178127,0.06357,0.973267,0.93643,0.953949,0.285071,0.01,0.004,0.01,0,9806,729552,83786,?
transition,9,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,378,32,0,92.195122,7.804878,0,-0.02436,0.09859,0.232085,338.670275,193.269305,45.161205,386.195334,-341.03413,0.110149,0.94194,-0.831791,-492.877565,-1.20214,-440712.551768,0,0,0.064356,26,0.935644,378,1,6,0,0,0,0.335396,0.921951,0.986308,0.013692,0.078049,0.96997,0.921951,0.945351,0.336006,0.011,0.004,0.01,0,9806,729355,83983,?
transition,9,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,384,26,0,93.658537,6.341463,0,-0.023033,0.08686,0.236348,298.374781,196.819954,45.161205,205.8088,-160.647595,0.110149,0.501973,-0.391823,-387.554823,-0.945256,-346536.923896,0,0,0.049505,20,0.950495,384,1,6,0,0,0,0.456683,0.936585,0.98609,0.01391,0.063415,0.970206,0.936585,0.953099,0.456683,0.011,0.004,0.02,0,9806,729355,83983,?
transition,9,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,382,28,0,93.170732,6.829268,0,-0.023538,0.11031,0.252159,378.931783,209.985848,45.161205,230.479055,-185.317851,0.110149,0.562144,-0.451995,-545.685808,-1.330941,-487931.693641,0,0,0.054455,22,0.945545,382,1,6,0,0,0,0.406766,0.931707,0.986163,0.013837,0.068293,0.970128,0.931707,0.95053,0.406766,0.01,0.004,0.02,0,9806,729355,83983,?
transition,9,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,370,40,0,90.243902,9.756098,0,-0.025513,0.129994,0.298012,446.546602,248.170562,45.161205,322.96094,-277.799735,0.110149,0.78771,-0.67756,-539.022226,-1.314688,-481973.369231,0,0,0.084158,34,0.915842,370,1,6,0,0,0,0.366749,0.902439,0.986597,0.013403,0.097561,0.969642,0.902439,0.934834,0.366749,0.01,0.005,0.01,0.01,9806,729355,83983,?
transition,9,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,392,18,0,95.609756,4.390244,0,-0.0199,0.074696,0.207315,256.59042,172.642581,45.161205,134.341484,-89.180279,0.110149,0.327662,-0.217513,-403.743644,-0.984741,-361012.357795,0,0,0.029703,12,0.970297,392,1,6,0,0,0,0.388614,0.956098,0.985801,0.014199,0.043902,0.970511,0.956098,0.96325,0.388614,0.011,0.003,0.01,0.01,9806,729355,83983,?
transition,9,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,398,12,0,97.073171,2.926829,0,-0.014851,0.053249,0.180331,182.917331,150.171546,45.161205,100.397317,-55.236112,0.110149,0.244872,-0.134722,-211.571383,-0.516028,-189179.160935,0,0,0.014851,6,0.985149,398,1,6,0,0,0,0.624175,0.970732,0.985583,0.014417,0.029268,0.970732,0.970732,0.970732,0.624175,0.011,0.004,0.01,0.01,9806,729355,83983,?
transition,9,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,393,16,0,96.08802,3.91198,0,-0.01868,0.060259,0.197755,206.779482,164.483362,45.139488,378.96456,-333.825072,0.110365,0.926564,-0.816198,-260.957684,-0.638038,-233389.536252,0,0,0.024814,10,0.975186,393,1,6,0,0,0,0.208023,0.96088,0.985694,0.014306,0.03912,0.970513,0.96088,0.965673,0.209042,0.01,0.004,0.01,0.01,9806,729552,83786,?
transition,9,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,397,12,0,97.066015,2.933985,0,-0.014888,0.048439,0.161095,166.219463,133.991413,45.139488,92.070967,-46.931479,0.110365,0.225112,-0.114747,-260.826082,-0.637717,-233271.836375,0,0,0.014888,6,0.985112,397,1,6,0,0,0,0.416046,0.97066,0.985548,0.014452,0.02934,0.97066,0.97066,0.97066,0.416046,0.011,0.004,0.01,0.01,9806,729552,83786,?
transition,9,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,384,25,0,93.887531,6.112469,0,0.052451,0.094099,0.215234,322.900187,179.021829,45.139488,121.832898,-76.69341,0.110365,0.29788,-0.187514,-504.459453,-1.233397,-451167.238681,0.166667,1,0.049628,20,0.950372,383,0.833333,5,0.047619,0.166667,0.074074,0.564516,0.938875,0.821836,0.178164,0.061125,0.973331,0.938875,0.955275,0.564516,0.011,0.004,0.01,0.01,9806,729552,83786,?
transition,9,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,393,16,0,96.08802,3.91198,0,-0.01868,0.067153,0.174459,230.434961,145.106692,45.139488,98.763007,-53.623519,0.110365,0.241474,-0.131109,-404.288171,-0.98848,-361578.272195,0,0,0.024814,10,0.975186,393,1,6,0,0,0,0.437552,0.96088,0.985694,0.014306,0.03912,0.970513,0.96088,0.965673,0.437552,0.011,0.004,0.01,0.01,9806,729552,83786,?
transition,10,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,395,15,0,96.341463,3.658537,0,-0.017875,0.059954,0.177899,205.951251,148.145595,45.161205,87.650537,-42.489333,0.110149,0.213782,-0.103633,-338.070305,-0.824562,-302289.731771,0,0,0.022277,9,0.977723,395,1,6,0,0,0,0.320132,0.963415,0.985692,0.014308,0.036585,0.970622,0.963415,0.967005,0.320132,0.012,0.004,0.01,0.01,9806,729355,83983,?
transition,10,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,386,24,0,94.146341,5.853659,0,-0.022444,0.09646,0.228261,331.352637,190.084752,45.161205,273.274778,-228.113574,0.110149,0.666524,-0.556375,-472.909273,-1.153437,-422857.657471,0,0,0.044554,18,0.955446,386,1,6,0,0,0,0.346947,0.941463,0.986018,0.013982,0.058537,0.970284,0.941463,0.955656,0.346947,0.011,0.004,0.01,0,9806,729355,83983,?
transition,10,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,386,24,0,94.146341,5.853659,0,-0.022444,0.082309,0.235647,282.742588,196.236074,45.161205,264.080311,-218.919106,0.110149,0.644098,-0.533949,-320.057105,-0.780627,-286183.007165,0,0,0.044554,18,0.955446,386,1,6,0,0,0,0.355611,0.941463,0.986018,0.013982,0.058537,0.970284,0.941463,0.955656,0.355611,0.011,0.004,0.01,0,9806,729355,83983,?
transition,10,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,390,20,0,95.121951,4.878049,0,-0.020916,0.084977,0.207243,291.90636,172.582162,45.161205,124.852932,-79.691728,0.110149,0.304519,-0.19437,-503.822601,-1.228836,-450499.190529,0,0,0.034653,14,0.965347,390,1,6,0,0,0,0.424917,0.95122,0.985873,0.014127,0.04878,0.970436,0.95122,0.960732,0.424917,0.011,0.004,0.01,0,9806,729355,83983,?
transition,10,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,372,38,0,90.731707,9.268293,0,-0.02527,0.099584,0.27664,342.083448,230.372897,45.161205,243.507869,-198.346665,0.110149,0.593922,-0.483772,-290.165779,-0.707721,-259455.309497,0,0,0.079208,32,0.920792,372,1,6,0,0,0,0.507013,0.907317,0.986525,0.013475,0.092683,0.969725,0.907317,0.937484,0.507013,0.011,0.004,0.01,0,9806,729355,83983,?
transition,10,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,400,10,0,97.560976,2.439024,0,-0.011846,0.081979,0.180429,281.607874,150.252482,45.161205,310.94211,-265.780905,0.110149,0.758395,-0.648246,-530.378173,-1.293605,-474244.182608,0,0,0.009901,4,0.990099,400,1,6,0,0,0,0.517739,0.97561,0.985511,0.014489,0.02439,0.970804,0.97561,0.973201,0.515097,0.011,0.004,0.01,0,9806,729355,83983,?
transition,10,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,392,17,0,95.843521,4.156479,0,-0.019352,0.080769,0.194467,277.158626,161.748555,45.139488,430.266873,-385.127385,0.110365,1.051997,-0.941632,-456.90393,-1.117125,-408635.586244,0,0,0.027295,11,0.972705,392,1,6,0,0,0,0.405707,0.958435,0.98573,0.01427,0.041565,0.970476,0.958435,0.964418,0.410393,0.01,0.004,0.01,0,9806,729552,83786,?
transition,10,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,390,19,0,95.354523,4.645477,0,-0.020486,0.065701,0.207031,225.454333,172.198693,45.139488,104.486334,-59.346846,0.110365,0.255468,-0.145102,-256.554043,-0.627271,-229451.105385,0,0,0.032258,13,0.967742,390,1,6,0,0,0,0.354425,0.953545,0.985803,0.014197,0.046455,0.970401,0.953545,0.961899,0.354425,0.01,0.004,0.01,0,9806,729552,83786,?
transition,10,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,386,23,0,94.376528,5.623472,0,-0.022167,0.069288,0.214433,237.762584,178.354996,45.139488,171.02289,-125.883402,0.110365,0.418149,-0.307783,-251.524172,-0.614974,-224952.600693,0,0,0.042184,17,0.957816,386,1,6,0,0,0,0.449545,0.943765,0.985949,0.014051,0.056235,0.970248,0.943765,0.956824,0.449545,0.021,0.004,0.02,0,9806,729552,83786,?
transition,10,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,394,15,0,96.332518,3.667482,0,-0.017919,0.064141,0.190986,220.100818,158.852749,45.139488,352.156075,-307.016587,0.110365,0.861017,-0.750652,-307.587051,-0.752047,-275092.873086,0,0,0.022333,9,0.977667,394,1,6,0,0,0,0.497932,0.963325,0.985658,0.014342,0.036675,0.97055,0.963325,0.966924,0.498543,0.011,0.004,0.02,0,9806,729552,83786,?
transition,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,391,19,0,95.365854,4.634146,0,-0.020435,0.081783,0.202287,280.937412,168.454904,45.161205,345.631444,-300.470239,0.110149,0.843004,-0.732854,-494.501768,-1.206102,-442164.853079,0,0,0.032178,13,0.967822,391,1,6,0,0,0,0.455033,0.953659,0.985837,0.014163,0.046341,0.970474,0.953659,0.961993,0.453407,0.015,0.004,0.02,0,9806,729355,83983,?
